data,pais,variavel,valor
2007-01-01,Ghana,"Câmbio (USD, média)",0.932619195
2007-01-01,Ghana,"Inflação (%, anual)",10.7342665456292
2007-01-01,Ghana,"Juros (%, depósito)",8.89583333333333
2007-01-01,Ghana,"PIB (%, cresc. anual)",4.34681910440079
2007-01-01,"Iran, Islamic Rep.","Câmbio (USD, média)",9281.15182833333
2007-01-01,"Iran, Islamic Rep.","Desemprego (%, total)",10.77
2007-01-01,"Iran, Islamic Rep.","Inflação (%, anual)",17.3410404624277
2007-01-01,"Iran, Islamic Rep.","Juros (%, depósito)",11.6014212321463
2007-01-01,"Iran, Islamic Rep.","PIB (%, cresc. anual)",8.15577352358534
2007-01-01,Japan,"Câmbio (USD, média)",117.753529166667
2007-01-01,Japan,"Desemprego (%, total)",3.89
2007-01-01,Japan,"Inflação (%, anual)",0.0600394544986581
2007-01-01,Japan,"Juros (%, depósito)",0.808166666666667
2007-01-01,Japan,"PIB (%, cresc. anual)",1.48396941163492
2007-01-01,"Korea, Rep.","Câmbio (USD, média)",929.375833333333
2007-01-01,"Korea, Rep.","Desemprego (%, total)",3.01
2007-01-01,"Korea, Rep.","Inflação (%, anual)",2.53457382137933
2007-01-01,"Korea, Rep.","Juros (%, depósito)",5.17416666666667
2007-01-01,"Korea, Rep.","PIB (%, cresc. anual)",5.79954841503216
2007-01-01,Mexico,"Câmbio (USD, média)",10.9281916666667
2007-01-01,Mexico,"Desemprego (%, total)",3.63
2007-01-01,Mexico,"Inflação (%, anual)",3.96684905458234
2007-01-01,Mexico,"Juros (%, depósito)",3.205
2007-01-01,Mexico,"PIB (%, cresc. anual)",2.29144571429802
2007-01-01,Morocco,"Câmbio (USD, média)",8.19233333333333
2007-01-01,Morocco,"Desemprego (%, total)",9.56
2007-01-01,Morocco,"Inflação (%, anual)",2.04208512673349
2007-01-01,Morocco,"Juros (%, depósito)",3.66916666666667
2007-01-01,Morocco,"PIB (%, cresc. anual)",3.44106776977779
2007-01-01,Netherlands,"Câmbio (USD, média)",0.729672399984088
2007-01-01,Netherlands,"Desemprego (%, total)",4.15
2007-01-01,Netherlands,"Inflação (%, anual)",1.61385859802103
2007-01-01,Netherlands,"Juros (%, depósito)",3.8892
2007-01-01,Netherlands,"PIB (%, cresc. anual)",3.77284252073882
2007-01-01,Poland,"Câmbio (USD, média)",2.76795
2007-01-01,Poland,"Desemprego (%, total)",9.6
2007-01-01,Poland,"Inflação (%, anual)",2.45874312385397
2007-01-01,Poland,"PIB (%, cresc. anual)",7.06153463356746
2007-01-01,Portugal,"Câmbio (USD, média)",0.729672399984088
2007-01-01,Portugal,"Desemprego (%, total)",7.97
2007-01-01,Portugal,"Inflação (%, anual)",2.45396528138739
2007-01-01,Portugal,"PIB (%, cresc. anual)",2.50657964551773
2007-01-01,Qatar,"Câmbio (USD, média)",3.64
2007-01-01,Qatar,"Desemprego (%, total)",0.52
2007-01-01,Qatar,"Inflação (%, anual)",13.7581625759964
2007-01-01,Qatar,"Juros (%, depósito)",4.425
2007-01-01,Qatar,"PIB (%, cresc. anual)",17.9856568160263
2007-01-01,Saudi Arabia,"Câmbio (USD, média)",3.75
2007-01-01,Saudi Arabia,"Desemprego (%, total)",5.73
2007-01-01,Saudi Arabia,"Inflação (%, anual)",4.16782330119979
2007-01-01,Saudi Arabia,"PIB (%, cresc. anual)",1.84713025491796
2007-01-01,Senegal,"Câmbio (USD, média)",478.633718476363
2007-01-01,Senegal,"Inflação (%, anual)",5.85330428467685
2007-01-01,Senegal,"Juros (%, depósito)",7.81333333333333
2007-01-01,Senegal,"PIB (%, cresc. anual)",2.82711920133374
2007-01-01,Serbia,"Câmbio (USD, média)",58.4495666666667
2007-01-01,Serbia,"Desemprego (%, total)",18.06
2007-01-01,Serbia,"Inflação (%, anual)",6.3917064439141
2007-01-01,Serbia,"Juros (%, depósito)",12.62
2007-01-01,Serbia,"PIB (%, cresc. anual)",6.43952555416212
2007-01-01,Spain,"Câmbio (USD, média)",0.729672399984088
2007-01-01,Spain,"Desemprego (%, total)",8.23
2007-01-01,Spain,"Inflação (%, anual)",2.78679745804947
2007-01-01,Spain,"PIB (%, cresc. anual)",3.60473846199818
2007-01-01,Switzerland,"Câmbio (USD, média)",1.20036583333333
2007-01-01,Switzerland,"Desemprego (%, total)",3.64
2007-01-01,Switzerland,"Inflação (%, anual)",0.732350603122241
2007-01-01,Switzerland,"PIB (%, cresc. anual)",3.9163758177818
2007-01-01,Tunisia,"Câmbio (USD, média)",1.28135833333333
2007-01-01,Tunisia,"Desemprego (%, total)",12.36
2007-01-01,Tunisia,"Inflação (%, anual)",2.9669443247735
2007-01-01,Tunisia,"PIB (%, cresc. anual)",6.70952097453554
2007-01-01,United Kingdom,"Câmbio (USD, média)",0.499771666666667
2007-01-01,United Kingdom,"Desemprego (%, total)",5.26
2007-01-01,United Kingdom,"Inflação (%, anual)",2.38656150773328
2007-01-01,United Kingdom,"PIB (%, cresc. anual)",2.56346046050109
2007-01-01,United States,"Câmbio (USD, média)",1.0
2007-01-01,United States,"Desemprego (%, total)",4.62
2007-01-01,United States,"Inflação (%, anual)",2.85267248150136
2007-01-01,United States,"PIB (%, cresc. anual)",2.01050755163328
2007-01-01,Uruguay,"Câmbio (USD, média)",23.471025
2007-01-01,Uruguay,"Desemprego (%, total)",9.4
2007-01-01,Uruguay,"Inflação (%, anual)",8.11464561179318
2007-01-01,Uruguay,"Juros (%, depósito)",2.36118066666667
2007-01-01,Uruguay,"PIB (%, cresc. anual)",6.54151084504817
2008-01-01,Argentina,"Câmbio (USD, média)",3.14416455988456
2008-01-01,Argentina,"Desemprego (%, total)",7.84
2008-01-01,Argentina,"PIB (%, cresc. anual)",4.05723310346406
2008-01-01,Australia,"Câmbio (USD, média)",1.19217833333333
2008-01-01,Australia,"Desemprego (%, total)",4.24
2008-01-01,Australia,"Inflação (%, anual)",4.35029854990047
2008-01-01,Australia,"Juros (%, depósito)",4.725
2008-01-01,Australia,"PIB (%, cresc. anual)",3.5682700322582
2008-01-01,Belgium,"Câmbio (USD, média)",0.679922680042729
2008-01-01,Belgium,"Desemprego (%, total)",6.98
2008-01-01,Belgium,"Inflação (%, anual)",4.48944420508401
2008-01-01,Belgium,"PIB (%, cresc. anual)",0.446928735275904
2008-01-01,Brazil,"Câmbio (USD, média)",1.83376666666667
2008-01-01,Brazil,"Desemprego (%, total)",8.27
2008-01-01,Brazil,"Inflação (%, anual)",5.67859390284171
2008-01-01,Brazil,"Juros (%, depósito)",11.6553322573294
2008-01-01,Brazil,"PIB (%, cresc. anual)",5.09419544658736
2008-01-01,Cameroon,"Câmbio (USD, média)",446.000041432788
2008-01-01,Cameroon,"Inflação (%, anual)",5.337806276275
2008-01-01,Cameroon,"Juros (%, depósito)",3.75
2008-01-01,Cameroon,"PIB (%, cresc. anual)",2.84767788923097
2008-01-01,Canada,"Câmbio (USD, média)",1.06708691833333
2008-01-01,Canada,"Desemprego (%, total)",6.14
2008-01-01,Canada,"Inflação (%, anual)",2.37027067444294
2008-01-01,Canada,"Juros (%, depósito)",1.5
2008-01-01,Canada,"PIB (%, cresc. anual)",1.00428919859834
2008-01-01,Costa Rica,"Câmbio (USD, média)",526.23551344086
2008-01-01,Costa Rica,"Desemprego (%, total)",4.93
2008-01-01,Costa Rica,"Inflação (%, anual)",13.4244635507283
2008-01-01,Costa Rica,"Juros (%, depósito)",4.15
2008-01-01,Costa Rica,"PIB (%, cresc. anual)",4.73817487796701
2008-01-01,Croatia,"Câmbio (USD, média)",4.93503975
2008-01-01,Croatia,"Desemprego (%, total)",8.53
2008-01-01,Croatia,"Inflação (%, anual)",6.07696838798351
2008-01-01,Croatia,"Juros (%, depósito)",2.82
2008-01-01,Croatia,"PIB (%, cresc. anual)",2.00186402121565
2008-01-01,Denmark,"Câmbio (USD, média)",5.09813083333333
2008-01-01,Denmark,"Desemprego (%, total)",3.68
2008-01-01,Denmark,"Inflação (%, anual)",3.41626794258375
2008-01-01,Denmark,"PIB (%, cresc. anual)",-0.512016744849106
2008-01-01,Ecuador,"Câmbio (USD, média)",1.0
2008-01-01,Ecuador,"Desemprego (%, total)",3.92
2008-01-01,Ecuador,"Inflação (%, anual)",8.40009593987462
2008-01-01,Ecuador,"Juros (%, depósito)",4.865
2008-01-01,Ecuador,"PIB (%, cresc. anual)",6.35713059990832
2008-01-01,Euro area,"Câmbio (USD, média)",0.679922680042729
2008-01-01,Euro area,"Desemprego (%, total)",7.53985950098398
2008-01-01,Euro area,"Inflação (%, anual)",4.07534335957341
2008-01-01,Euro area,"PIB (%, cresc. anual)",0.416671775464891
2008-01-01,France,"Câmbio (USD, média)",0.679922680042729
2008-01-01,France,"Desemprego (%, total)",7.39
2008-01-01,France,"Inflação (%, anual)",2.81286194914787
2008-01-01,France,"Juros (%, depósito)",3.66666666666667
2008-01-01,France,"PIB (%, cresc. anual)",0.254945960124005
2008-01-01,Germany,"Câmbio (USD, média)",0.679922680042729
2008-01-01,Germany,"Desemprego (%, total)",7.52
2008-01-01,Germany,"Inflação (%, anual)",2.62837981637219
2008-01-01,Germany,"PIB (%, cresc. anual)",0.95987913356484
2008-01-01,Ghana,"Câmbio (USD, média)",1.052275
2008-01-01,Ghana,"Inflação (%, anual)",16.494639613412
2008-01-01,Ghana,"Juros (%, depósito)",11.285
2008-01-01,Ghana,"PIB (%, cresc. anual)",9.14979893831817
2008-01-01,"Iran, Islamic Rep.","Câmbio (USD, média)",9428.52826083333
2008-01-01,"Iran, Islamic Rep.","Desemprego (%, total)",10.63
2008-01-01,"Iran, Islamic Rep.","Inflação (%, anual)",25.4105090311987
2008-01-01,"Iran, Islamic Rep.","Juros (%, depósito)",13.3048512276057
2008-01-01,"Iran, Islamic Rep.","PIB (%, cresc. anual)",0.250856553494089
2008-01-01,Japan,"Câmbio (USD, média)",103.359493968254
2008-01-01,Japan,"Desemprego (%, total)",4.0
2008-01-01,Japan,"Inflação (%, anual)",1.38007886164923
2008-01-01,Japan,"Juros (%, depósito)",0.58875
2008-01-01,Japan,"PIB (%, cresc. anual)",-1.22428900072828
2008-01-01,"Korea, Rep.","Câmbio (USD, média)",1100.12583333333
2008-01-01,"Korea, Rep.","Desemprego (%, total)",2.96
2008-01-01,"Korea, Rep.","Inflação (%, anual)",4.6738965553341
2008-01-01,"Korea, Rep.","Juros (%, depósito)",5.87083333333333
2008-01-01,"Korea, Rep.","PIB (%, cresc. anual)",3.01298487281167
2008-01-01,Mexico,"Câmbio (USD, média)",11.1297166666667
2008-01-01,Mexico,"Desemprego (%, total)",3.87
2008-01-01,Mexico,"Inflação (%, anual)",5.12498274575897
2008-01-01,Mexico,"Juros (%, depósito)",3.0425
2008-01-01,Mexico,"PIB (%, cresc. anual)",1.14358458719401
2008-01-01,Morocco,"Câmbio (USD, média)",7.750325
2008-01-01,Morocco,"Desemprego (%, total)",9.57
2008-01-01,Morocco,"Inflação (%, anual)",3.71484311494066
2008-01-01,Morocco,"Juros (%, depósito)",3.91416666666667
2008-01-01,Morocco,"PIB (%, cresc. anual)",5.68453935953937
2008-01-01,Netherlands,"Câmbio (USD, média)",0.679922680042729
2008-01-01,Netherlands,"Desemprego (%, total)",3.65
2008-01-01,Netherlands,"Inflação (%, anual)",2.48650198289454
2008-01-01,Netherlands,"Juros (%, depósito)",4.37083333333333
2008-01-01,Netherlands,"PIB (%, cresc. anual)",2.17032485133603
2008-01-01,Poland,"Câmbio (USD, média)",2.40924166666667
2008-01-01,Poland,"Desemprego (%, total)",7.12
2008-01-01,Poland,"Inflação (%, anual)",4.1649719352477
2008-01-01,Poland,"PIB (%, cresc. anual)",4.19998126444942
2008-01-01,Portugal,"Câmbio (USD, média)",0.679922680042729
2008-01-01,Portugal,"Desemprego (%, total)",7.55
2008-01-01,Portugal,"Inflação (%, anual)",2.58850657657964
2008-01-01,Portugal,"PIB (%, cresc. anual)",0.319247925063081
2008-01-01,Qatar,"Câmbio (USD, média)",3.64
2008-01-01,Qatar,"Desemprego (%, total)",0.31
2008-01-01,Qatar,"Inflação (%, anual)",15.0501451570333
2008-01-01,Qatar,"Juros (%, depósito)",2.965
2008-01-01,Qatar,"PIB (%, cresc. anual)",17.6635563626089
2008-01-01,Saudi Arabia,"Câmbio (USD, média)",3.75
2008-01-01,Saudi Arabia,"Desemprego (%, total)",5.09
2008-01-01,Saudi Arabia,"Inflação (%, anual)",9.87024791275996
2008-01-01,Saudi Arabia,"PIB (%, cresc. anual)",6.24977275215683
2008-01-01,Senegal,"Câmbio (USD, média)",446.000041432788
2008-01-01,Senegal,"Inflação (%, anual)",7.34720236578405
2008-01-01,Senegal,"Juros (%, depósito)",8.12416666666667
2008-01-01,Senegal,"PIB (%, cresc. anual)",3.70316906391386
2008-01-01,Serbia,"Câmbio (USD, média)",55.72925
2008-01-01,Serbia,"Desemprego (%, total)",13.7
2008-01-01,Serbia,"Inflação (%, anual)",12.410986775178
2008-01-01,Serbia,"Juros (%, depósito)",16.1265144614352
2008-01-01,Serbia,"PIB (%, cresc. anual)",5.6555766215919
2008-01-01,Spain,"Câmbio (USD, média)",0.679922680042729
2008-01-01,Spain,"Desemprego (%, total)",11.25
2008-01-01,Spain,"Inflação (%, anual)",4.07534335957341
2008-01-01,Spain,"PIB (%, cresc. anual)",0.887067045576416
2008-01-01,Switzerland,"Câmbio (USD, média)",1.08309
2008-01-01,Switzerland,"Desemprego (%, total)",3.35
2008-01-01,Switzerland,"Inflação (%, anual)",2.42604117060162
2008-01-01,Switzerland,"Juros (%, depósito)",1.80583333333333
2008-01-01,Switzerland,"PIB (%, cresc. anual)",2.80798363168692
2008-01-01,Tunisia,"Câmbio (USD, média)",1.23214166666667
2008-01-01,Tunisia,"Desemprego (%, total)",12.44
2008-01-01,Tunisia,"Inflação (%, anual)",4.34502807623041
2008-01-01,Tunisia,"PIB (%, cresc. anual)",4.23778147502819
2008-01-01,United Kingdom,"Câmbio (USD, média)",0.54396625
2008-01-01,United Kingdom,"Desemprego (%, total)",5.62
2008-01-01,United Kingdom,"Inflação (%, anual)",3.52140856342537
2008-01-01,United Kingdom,"PIB (%, cresc. anual)",-0.154344314706506
2008-01-01,United States,"Câmbio (USD, média)",1.0
2008-01-01,United States,"Desemprego (%, total)",5.78
2008-01-01,United States,"Inflação (%, anual)",3.83910029665101
2008-01-01,United States,"PIB (%, cresc. anual)",0.122188442974647
2008-01-01,Uruguay,"Câmbio (USD, média)",20.9493166666667
2008-01-01,Uruguay,"Desemprego (%, total)",8.03
2008-01-01,Uruguay,"Inflação (%, anual)",7.87707374730889
2008-01-01,Uruguay,"Juros (%, depósito)",3.23125725
2008-01-01,Uruguay,"PIB (%, cresc. anual)",7.17614466455107
2009-01-01,Argentina,"Câmbio (USD, média)",3.71010683052328
2009-01-01,Argentina,"Desemprego (%, total)",8.65
2009-01-01,Argentina,"PIB (%, cresc. anual)",-5.91852507634947
2009-01-01,Australia,"Câmbio (USD, média)",1.28218881008452
2009-01-01,Australia,"Desemprego (%, total)",5.57
2009-01-01,Australia,"Inflação (%, anual)",1.77111716621252
2009-01-01,Australia,"Juros (%, depósito)",3.07916666666667
2009-01-01,Australia,"PIB (%, cresc. anual)",1.87048696091408
2009-01-01,Belgium,"Câmbio (USD, média)",0.716957702016136
2009-01-01,Belgium,"Desemprego (%, total)",7.91
2009-01-01,Belgium,"Inflação (%, anual)",-0.0531456741253762
2009-01-01,Belgium,"PIB (%, cresc. anual)",-2.02074306169408
2009-01-01,Brazil,"Câmbio (USD, média)",1.99942817314426
2009-01-01,Brazil,"Desemprego (%, total)",9.42
2009-01-01,Brazil,"Inflação (%, anual)",4.88803479876804
2009-01-01,Brazil,"Juros (%, depósito)",9.2788317677565
2009-01-01,Brazil,"PIB (%, cresc. anual)",-0.125812002161169
2009-01-01,Cameroon,"Câmbio (USD, média)",470.293423341398
2009-01-01,Cameroon,"Inflação (%, anual)",3.04361847939997
2009-01-01,Cameroon,"Juros (%, depósito)",3.25
2009-01-01,Cameroon,"PIB (%, cresc. anual)",2.57925177530984
2009-01-01,Canada,"Câmbio (USD, média)",1.1415354059127
2009-01-01,Canada,"Desemprego (%, total)",8.34
2009-01-01,Canada,"Inflação (%, anual)",0.299466803009284
2009-01-01,Canada,"Juros (%, depósito)",0.0958333333333333
2009-01-01,Canada,"PIB (%, cresc. anual)",-2.92595564732009
2009-01-01,Costa Rica,"Câmbio (USD, média)",573.287956733231
2009-01-01,Costa Rica,"Desemprego (%, total)",7.82
2009-01-01,Costa Rica,"Inflação (%, anual)",7.84270167700652
2009-01-01,Costa Rica,"Juros (%, depósito)",6.95916666666667
2009-01-01,Costa Rica,"PIB (%, cresc. anual)",-0.873455942799893
2009-01-01,Croatia,"Câmbio (USD, média)",5.28394641666667
2009-01-01,Croatia,"Desemprego (%, total)",9.2
2009-01-01,Croatia,"Inflação (%, anual)",2.37852845904674
2009-01-01,Croatia,"Juros (%, depósito)",3.20333333333333
2009-01-01,Croatia,"PIB (%, cresc. anual)",-7.1934447594569
2009-01-01,Denmark,"Câmbio (USD, média)",5.36086666666667
2009-01-01,Denmark,"Desemprego (%, total)",6.41
2009-01-01,Denmark,"Inflação (%, anual)",1.30470991024336
2009-01-01,Denmark,"PIB (%, cresc. anual)",-4.90654772965155
2009-01-01,Ecuador,"Câmbio (USD, média)",1.0
2009-01-01,Ecuador,"Desemprego (%, total)",4.61
2009-01-01,Ecuador,"Inflação (%, anual)",5.15996829181046
2009-01-01,Ecuador,"Juros (%, depósito)",4.78
2009-01-01,Ecuador,"PIB (%, cresc. anual)",0.566491592100093
2009-01-01,Euro area,"Câmbio (USD, média)",0.716957702016136
2009-01-01,Euro area,"Desemprego (%, total)",9.60435368221656
2009-01-01,Euro area,"Inflação (%, anual)",0.368041997888919
2009-01-01,Euro area,"PIB (%, cresc. anual)",-4.5211394287207
2009-01-01,France,"Câmbio (USD, média)",0.716957702016136
2009-01-01,France,"Desemprego (%, total)",9.12
2009-01-01,France,"Inflação (%, anual)",0.0876204781574529
2009-01-01,France,"Juros (%, depósito)",1.91666666666667
2009-01-01,France,"PIB (%, cresc. anual)",-2.87331382849631
2009-01-01,Germany,"Câmbio (USD, média)",0.716957702016136
2009-01-01,Germany,"Desemprego (%, total)",7.74
2009-01-01,Germany,"Inflação (%, anual)",0.312739007368458
2009-01-01,Germany,"PIB (%, cresc. anual)",-5.69383633640285
2009-01-01,Ghana,"Câmbio (USD, média)",1.40496666666667
2009-01-01,Ghana,"Inflação (%, anual)",19.2469482220858
2009-01-01,Ghana,"Juros (%, depósito)",17.0641666666667
2009-01-01,Ghana,"PIB (%, cresc. anual)",4.84448705175076
2009-01-01,"Iran, Islamic Rep.","Câmbio (USD, média)",9864.3024562682
2009-01-01,"Iran, Islamic Rep.","Desemprego (%, total)",12.11
2009-01-01,"Iran, Islamic Rep.","Inflação (%, anual)",13.5515548281506
2009-01-01,"Iran, Islamic Rep.","Juros (%, depósito)",13.14
2009-01-01,"Iran, Islamic Rep.","PIB (%, cresc. anual)",1.00738545790475
2009-01-01,Japan,"Câmbio (USD, média)",93.5700890870457
2009-01-01,Japan,"Desemprego (%, total)",5.07
2009-01-01,Japan,"Inflação (%, anual)",-1.3528367295172
2009-01-01,Japan,"Juros (%, depósito)",0.434916666666667
2009-01-01,Japan,"PIB (%, cresc. anual)",-5.69323635882266
2009-01-01,"Korea, Rep.","Câmbio (USD, média)",1277.24583333333
2009-01-01,"Korea, Rep.","Desemprego (%, total)",3.36
2009-01-01,"Korea, Rep.","Inflação (%, anual)",2.75649654493925
2009-01-01,"Korea, Rep.","Juros (%, depósito)",3.4825
2009-01-01,"Korea, Rep.","PIB (%, cresc. anual)",0.792698989518186
2009-01-01,Mexico,"Câmbio (USD, média)",13.513475
2009-01-01,Mexico,"Desemprego (%, total)",5.36
2009-01-01,Mexico,"Inflação (%, anual)",5.29735584228859
2009-01-01,Mexico,"Juros (%, depósito)",2.01083333333333
2009-01-01,Mexico,"PIB (%, cresc. anual)",-5.28574413681751
2009-01-01,Morocco,"Câmbio (USD, média)",8.0571
2009-01-01,Morocco,"Desemprego (%, total)",8.96
2009-01-01,Morocco,"Inflação (%, anual)",0.971862998667619
2009-01-01,Morocco,"Juros (%, depósito)",3.80916666666667
2009-01-01,Morocco,"PIB (%, cresc. anual)",3.74576939856186
2009-01-01,Netherlands,"Câmbio (USD, média)",0.716957702016136
2009-01-01,Netherlands,"Desemprego (%, total)",4.35
2009-01-01,Netherlands,"Inflação (%, anual)",1.18977687021549
2009-01-01,Netherlands,"Juros (%, depósito)",2.59751666666667
2009-01-01,Netherlands,"PIB (%, cresc. anual)",-3.66688393735825
2009-01-01,Poland,"Câmbio (USD, média)",3.12014166666667
2009-01-01,Poland,"Desemprego (%, total)",8.17
2009-01-01,Poland,"Inflação (%, anual)",3.79539242483406
2009-01-01,Poland,"PIB (%, cresc. anual)",2.83218405318897
2009-01-01,Portugal,"Câmbio (USD, média)",0.716957702016136
2009-01-01,Portugal,"Desemprego (%, total)",9.43
2009-01-01,Portugal,"Inflação (%, anual)",-0.83553002150417
2009-01-01,Portugal,"PIB (%, cresc. anual)",-3.12207942033321
2009-01-01,Qatar,"Câmbio (USD, média)",3.64
2009-01-01,Qatar,"Desemprego (%, total)",0.31
2009-01-01,Qatar,"Inflação (%, anual)",-4.86327801622565
2009-01-01,Qatar,"Juros (%, depósito)",4.23666666666667
2009-01-01,Qatar,"PIB (%, cresc. anual)",11.9565611289086
2009-01-01,Saudi Arabia,"Câmbio (USD, média)",3.75
2009-01-01,Saudi Arabia,"Desemprego (%, total)",5.38
2009-01-01,Saudi Arabia,"Inflação (%, anual)",5.05722314693633
2009-01-01,Saudi Arabia,"PIB (%, cresc. anual)",-2.05924918904591
2009-01-01,Senegal,"Câmbio (USD, média)",470.293423341398
2009-01-01,Senegal,"Inflação (%, anual)",-2.24802147855339
2009-01-01,Senegal,"Juros (%, depósito)",8.57916666666667
2009-01-01,Senegal,"PIB (%, cresc. anual)",2.75210448455053
2009-01-01,Serbia,"Câmbio (USD, média)",67.6049333333333
2009-01-01,Serbia,"Desemprego (%, total)",16.14
2009-01-01,Serbia,"Inflação (%, anual)",8.1169509223808
2009-01-01,Serbia,"Juros (%, depósito)",15.3866666666667
2009-01-01,Serbia,"PIB (%, cresc. anual)",-2.73175198917728
2009-01-01,Spain,"Câmbio (USD, média)",0.716957702016136
2009-01-01,Spain,"Desemprego (%, total)",17.86
2009-01-01,Spain,"Inflação (%, anual)",-0.287813083535237
2009-01-01,Spain,"PIB (%, cresc. anual)",-3.7631070424473
2009-01-01,Switzerland,"Câmbio (USD, média)",1.08814169630268
2009-01-01,Switzerland,"Desemprego (%, total)",4.11
2009-01-01,Switzerland,"Inflação (%, anual)",-0.480481936423328
2009-01-01,Switzerland,"Juros (%, depósito)",0.0916666666666667
2009-01-01,Switzerland,"PIB (%, cresc. anual)",-2.29737463071545
2009-01-01,Tunisia,"Câmbio (USD, média)",1.350275
2009-01-01,Tunisia,"Desemprego (%, total)",13.29
2009-01-01,Tunisia,"Inflação (%, anual)",3.66490330642925
2009-01-01,Tunisia,"PIB (%, cresc. anual)",3.04345012371552
2009-01-01,United Kingdom,"Câmbio (USD, média)",0.641919263495996
2009-01-01,United Kingdom,"Desemprego (%, total)",7.54
2009-01-01,United Kingdom,"Inflação (%, anual)",1.96173173560107
2009-01-01,United Kingdom,"PIB (%, cresc. anual)",-4.51048560011785
2009-01-01,United States,"Câmbio (USD, média)",1.0
2009-01-01,United States,"Desemprego (%, total)",9.25
2009-01-01,United States,"Inflação (%, anual)",-0.35554626629975
2009-01-01,United States,"PIB (%, cresc. anual)",-2.59988835108558
2009-01-01,Uruguay,"Câmbio (USD, média)",22.5679833333333
2009-01-01,Uruguay,"Desemprego (%, total)",7.74
2009-01-01,Uruguay,"Inflação (%, anual)",7.06221874388572
2009-01-01,Uruguay,"Juros (%, depósito)",4.40058373693104
2009-01-01,Uruguay,"PIB (%, cresc. anual)",4.24349419462426
2010-01-01,Argentina,"Câmbio (USD, média)",3.8962951544705
2010-01-01,Argentina,"Desemprego (%, total)",7.71
2010-01-01,Argentina,"Juros (%, depósito)",9.16684206720562
2010-01-01,Argentina,"PIB (%, cresc. anual)",10.1253981561002
2010-01-01,Australia,"Câmbio (USD, média)",1.09015948638677
2010-01-01,Australia,"Desemprego (%, total)",5.21
2010-01-01,Australia,"Inflação (%, anual)",2.91834002677376
2010-01-01,Australia,"Juros (%, depósito)",4.2125
2010-01-01,Australia,"PIB (%, cresc. anual)",2.20656631017093
2010-01-01,Belgium,"Câmbio (USD, média)",0.754308990105979
2010-01-01,Belgium,"Desemprego (%, total)",8.29
2010-01-01,Belgium,"Inflação (%, anual)",2.18929920422458
2010-01-01,Belgium,"PIB (%, cresc. anual)",2.86429270764155
2010-01-01,Brazil,"Câmbio (USD, média)",1.75922671058718
2010-01-01,Brazil,"Inflação (%, anual)",5.03872690108066
2010-01-01,Brazil,"Juros (%, depósito)",8.87043931667786
2010-01-01,Brazil,"PIB (%, cresc. anual)",7.52822581815364
2010-01-01,Cameroon,"Câmbio (USD, média)",494.794262222947
2010-01-01,Cameroon,"Desemprego (%, total)",4.11
2010-01-01,Cameroon,"Inflação (%, anual)",1.27538046242341
2010-01-01,Cameroon,"Juros (%, depósito)",3.25
2010-01-01,Cameroon,"PIB (%, cresc. anual)",2.89902472402312
2010-01-01,Canada,"Câmbio (USD, média)",1.03011273517598
2010-01-01,Canada,"Desemprego (%, total)",8.06
2010-01-01,Canada,"Inflação (%, anual)",1.77687154092629
2010-01-01,Canada,"Juros (%, depósito)",0.2
2010-01-01,Canada,"PIB (%, cresc. anual)",3.08991946152595
2010-01-01,Costa Rica,"Câmbio (USD, média)",525.829200716846
2010-01-01,Costa Rica,"Desemprego (%, total)",7.17
2010-01-01,Costa Rica,"Inflação (%, anual)",5.66275708420023
2010-01-01,Costa Rica,"Juros (%, depósito)",5.32333333333333
2010-01-01,Costa Rica,"PIB (%, cresc. anual)",5.36034347985841
2010-01-01,Croatia,"Câmbio (USD, média)",5.49801058333333
2010-01-01,Croatia,"Desemprego (%, total)",11.62
2010-01-01,Croatia,"Inflação (%, anual)",1.03055505333573
2010-01-01,Croatia,"Juros (%, depósito)",1.7575
2010-01-01,Croatia,"PIB (%, cresc. anual)",-1.22377948197983
2010-01-01,Denmark,"Câmbio (USD, média)",5.624075
2010-01-01,Denmark,"Desemprego (%, total)",7.75
2010-01-01,Denmark,"Inflação (%, anual)",2.31092436974789
2010-01-01,Denmark,"PIB (%, cresc. anual)",1.87099114718497
2010-01-01,Ecuador,"Câmbio (USD, média)",1.0
2010-01-01,Ecuador,"Desemprego (%, total)",4.09
2010-01-01,Ecuador,"Inflação (%, anual)",3.55437734567846
2010-01-01,Ecuador,"Juros (%, depósito)",3.9025
2010-01-01,Ecuador,"PIB (%, cresc. anual)",3.52529866894027
2010-01-01,Euro area,"Câmbio (USD, média)",0.754308990105961
2010-01-01,Euro area,"Desemprego (%, total)",10.1407253766972
2010-01-01,Euro area,"Inflação (%, anual)",1.52551602118248
2010-01-01,Euro area,"PIB (%, cresc. anual)",2.18067878817527
2010-01-01,France,"Câmbio (USD, média)",0.754308990105979
2010-01-01,France,"Desemprego (%, total)",9.28
2010-01-01,France,"Inflação (%, anual)",1.53112270420924
2010-01-01,France,"Juros (%, depósito)",1.45833333333333
2010-01-01,France,"PIB (%, cresc. anual)",1.94943762312663
2010-01-01,Germany,"Câmbio (USD, média)",0.754308990105979
2010-01-01,Germany,"Desemprego (%, total)",6.97
2010-01-01,Germany,"Inflação (%, anual)",1.10381037789263
2010-01-01,Germany,"PIB (%, cresc. anual)",4.17988249873657
2010-01-01,Ghana,"Câmbio (USD, média)",1.42998333333333
